TweetID;Label;tweet
106485283150770176;2b;RT KeeneOnMarket Why is NFLX getting pounded so well and BIDU rallying read why here please RT 
106491334940033025;0;ERROR
106505416757874688;4;ERROR
106509602186739712;4;RT SeekingAlpha Cash In Your Gold And Buy Into These 7 Strong Stocks AAPL BIDU CVX GLD OXY PCLN POT SCCO
106514522050793472;4;Jdells06 this market is pocket change for me all about riding strong trends to make the big kachingas nflx bidu pcln etc
106520529208487938;2b;ERROR
106541859802845184;4;ERROR
106550195751354368;2a;ERROR
106550206597840896;0;BIDU to shutdown Twitterlike service in late August  Reuters SINA Weibo next PRC communist CrackDown
106558567099793408;2a;ERROR
106578615990353920;4;ERROR
106583962671005696;2a;ERROR
106611768515764224;4;BIDU rising trend support at 125 turned out to be a good entry point in the past few daystop of the cha 
106649531768258560;2b;BIDU 200ma is going to hold 
106665181848936448;2b;Chinese Internet Stocks Failed To Extend Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD 
106686967403642880;2a;ERROR
106703485105483776;2a;RT SeekingAlpha Whether Its Time To Buy US And Chinese Momentum Stocks BIDU CIEN CMG CSCO DANG JDSU LNKD 
106727080397504512;2a;ERROR
106731830857842688;4;ERROR
106734611517800448;4;Note the stocks that are holding up well today Like V SPRD AXP PCLN BIDU
106739628375162882;4;ERROR
106740098174959616;0;China culture crackdown    MSN Philippines News whats next INTERNET SINA BIDU DANG RENN YOKU 
106743842157498369;2a;ERROR
106750804135911424;4;GMCR AMZN BIDU JAZZ all still good looking chart patterns
106752098594594817;4;ERROR
106754040741896192;4;12 Nasdaq 100 stocks up on the day  MU NFLX GMCR FSLR DLTR RIMM XLNX FLEX BBBY PCLN GOOG BIDU
106761302868897792;2b;Took a huge day position on BIDU to make up for my fatfingered trade on BAC this morning Lets see some session highs on closing
106763441028595712;4;BIDU holding up in a bad tape  On a 300day chart support  12481 and resistance  15015  no position
106765130993373184;2a;ERROR
106766016012488706;4;RT Fitzstock2004 bidu is an interesting long hereversus 132upside rewardrisk is 101
106768457458126848;2a;ERROR
106776823060365312;2a;ERROR
106777630895906816;2a;Could Baidu Get Blown Up BIDU SINA 
106783182443126784;2b;bidu still workingit is a very small trade long callsversus 132and risking about 5 of the daily profits
106785145297698816;2a;ERROR
106793333854175232;2a;ERROR
106798766467719168;0;RT Themotleyfool The Chinese government is to put it mildly not happy with Baidu BIDU GlobalFools on the brewing brouhaha 
106809980589584384;2a;ERROR
106811966043062272;2a;ERROR
106813483177357313;4;Commented on 4 Stocks to Buy In A Dip Before They Reach New Highs LULU GMCR NFLX BIDU
106817409427582976;2a;BIDU looks expensive
106871027207913472;4;Lightning Round  BIDU COP ENB EPD ETP GCCV1 KMP MU MWE NAT OKS SLRC SLV TRV WTR X YOKU 
106990332536819712;0;Is ZION Short Candidate from this levels Next AAPL GOOG RENN BIDU BAC 
107078953017151488;4;ERROR
107084012362792960;2b;Petenajarian  Cnbcfastmoney Optionmonster GuyAdami Buy CAT and BIDU for a trade to upside And sell inflatable boats to NYSE workers
107085157986615296;4;7 Companies With High Topline Growth Rates BIDU ESV FIATYPK GMCR LNKD VRTX YNDX
107087152789209088;2a;Some  this morning  CLD FSLR ARUN RUE NE BIDU WSO RIMM GEN VMW
107094498894544898;4;BIDU NFLX green here
107094992832573440;4;AAPL GOOG PCLN BIDU AMZN leaders holding up very well considering Bens speech do not think we selloff here today
107096981402419201;2b;ERROR
107097296533069824;4;just keep playing the leaders you will not be disappointed AAPL AMZN PCLN CMG BIDU
107098129718968320;4;TY RT Divtastic RT Therealdjb RT AnniDayTrades watchlist AGQ FAZ AAPL GMCR CMG GOOG NFLX GS BIDU AMZN FSLR KBR unstoppable
107101336855777281;4;RT Seekingalpha 7 Companies With High Topline Growth Rates BIDU ESV FIATYPK GMCR LNKD VRTX YNDX
107101431118577664;4;Petenajarian Cnbcfastmoney Optionmonster GuyAdami like I say this morning Buy CAT and BIDU sell GOLD
107103392417067008;4;Lots of leaders relieved and moving higher this am AAPL PCLN CMG WYNN GOOG NFLX BIDU IDCC AMZN GMCR ISRG etc
107105909418893313;4;Lots of leaders relieved and moving higher this am AAPL PCLN CMG WYNN GOOG NFLX BIDU IDCC AM 
107118368208855040;4;ERROR
107122341959573505;4;XplosiveOptions Added AAPL BIDU  GMCR Oct calls today
107127681702838274;4;ERROR
107132856622530560;2a;ERROR
107134806055325696;4;ERROR
107138296991322112;4;RT AnniDayTrades Update of watchlist current running  positions  AAPL AMZN BIDU FSLR GMCR GOOG GS NFLX
107164871019331584;2b;Encouraging day but AMZN CMG ISRG BIDU LULU still below 50day lines  not out of the woods yet
107170175228461057;2a;YHOO UBS Cuts 2012 Estimates PT Mulls Yahoo Japan Options  Tech Trader Daily  YHOO MSFT GOOG BIDU YNDX 
107176832209657856;4;Top featured picks today LULU 62 GMCR 61 SINA 51 BIDU 5 PCLN 41 DLTR 4 and many others 
107182059402960896;4;AAPL SINA BIDU AMZN all winners TZA several scalps today for over 1200 and TNA minimal loss or flat trade volatile
107183794968215552;4;Baidu Credit Suisse Ups To Hold Survey Says Improving Outlook  Tech Trader Daily  BIDU GOOG YHOO MSFT YNDX  
107191011805110273;2b;RT Thong Why I am still skeptical that weareclear for takeoff IWM SPY QQQ BIDU GOOG AAPL
107285777083404288;4;QQ Chinas Facebook  But Bigger  Seeking Alpha BIDU GOOG
107477501244227584;4;Next week look for the  usual bounce stocks AAPL GOOG MA ISRG PCLN BIDU AMZN etc
107495852112744448;4;RT TraderFlorida Next week look for the  usual bounce stocks AAPL GOOG MA ISRG PCLN BIDU AMZN etc
107500314227245056;4;5 Momentum Stocks Worth Owning AMZN BIDU HMSY PRGO SXCI
107501752802226176;4;RealElad RT SeekingAlpha 5 Momentum Stocks Worth Owning AMZN BIDU HMSY PRGO SXCI
107503714289455108;4;Watch list going forward BIDU MA CF MOS MON CVI MAKO
107511454302867458;4;ERROR
107600891464519681;2b;How do we identify when an established trend is in the later stages CMG LULU AAPL BIDU 
107875726178521088;4;ERROR
107907334453469184;4;Jim Cramers Favorite 15 Stocks ED AAPL VZ BIDU BMY CAT CHK CMG EPD GLD KMB KMP SBUX WFM WIN
107942558776303617;4;RT SeekingAlpha Jim Cramers Favorite 15 Stocks AAPL BIDU BMY CAT CHK CMG D ED EPD GLD KMB KMP PSEC  
107977245406150657;2b;ERROR
108026356696227841;4;RT Insidermonkey Jim Cramers Favorite 15 Stocks AAPL BIDU BMY CAT CHK CMG D ED EPD GLD KMB KMP PSEC  
108170259806167040;2b;Potential FADE the GAPS  YOKU HAS GMCR BIDU    FILL the GAP  LFC
108192374966067200;4;ERROR
108192610727895040;2a;this digesting the recent moves higher RT Viks Shake those weak hands and then move higher AAPL SPY BIDU CF
108199047491362817;4;Looking to add on pullbacks in some of namesAAPL GOOG BIDU PCLN ISRG DE GLL
108200772054945792;2a;Commented on 4 Stocks to Buy In A Dip Before They Reach New Highs LULU GMCR NFLX BIDU
108208331830734848;4;DE Shaws Top Stock Picks AAPL GOOG MYL WCRX CAT PG XOM AMZN VRTX ENDP BIDU V PM C CSCO
108210278449168384;4;DE Shaws Top Stock Picks AAPL AMZN BIDU C CAT COP CSCO ENDP F GOOG IBM JPM MYL NFLX PG PM
108244410004815872;4;RT Insidermonkey DE Shaws Top Stock Picks AAPL AMZN BIDU C CAT COP CSCO F GOOG IBM JPM MYL NFLX PG 
108258938629267457;4;LULU AAPL BIDU SINA AMZN all working well  think I will call it a day and go home  Nite guys
108278472530599937;2b;Doji Setups  Very tight Narrow Range day in normally Wide Range Stocks BIDU COST EL EW MCP SCO TLT UCO
108354608446963712;0;RT Niubi Sina Buys 905 Of Tudou Should Investors Cheer  DigiCha sina tudo yoku sohu bidu kutv
108360483114975233;4;Chinese Internet Stocks Underperform In Hurricane Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU 
108407282248847360;4;Is PCLN a buy candidate here Next BIDU SINA BAC 
108426723737092096;2a;Stock Market Trading Watch List for 83011 AAPL AMZN GOOG BIDU GS X GLD SLV SPY
108514444967018496;2a;Rein Accounting Fraud Push Chinese 2Buy Property SHI BIDU PTR TRETO SNOFF Mr Zhou billionaire John Paulson
108527333576683522;2a;Investing In Public Chinese Issuers A Look At The HShareBShare Markets  BIDU CEA CHL GM NKE SINA
108535941039271936;4;ERROR
108538254923542528;4;Highly Active Technology Stocks AAPL PANL CAJ RIMM BIDU  Highly Active Technology Stocks PANL 
108538705068818432;4;Lots of other leaders up nicely so far this am GMCR CMG FOSL BIDU etc  
108540036659691520;2b;Cramer Likes These 6 Stocks But I Do Not Agree with Cramer This Time BIDU CHK CMG GLD VZ WFM
108543018356842496;4;ERROR
108544710926274560;4;ERROR
108546424815362048;4;ERROR
108547670481702913;4;ERROR
108552112757153792;4;Chinese internet BIDU SINA SOHU NTES the group is looking interesting again
108553039706726401;4;ERROR
108553896460435456;2b;bidu bought 14570 for a trade
108554669965578240;0;bidu stop 14513 failed its break so far
108555099948847104;4;BIDU low volume and wide bid and ask spread tell a story Shorting here
108555899785842688;4;"Hot Stocks Today why the move PANL PRMW GOOG AAPL FSLR CRM EBAY NFLX AMZN BIDU OVTI DNDN MOS POT MCP
"
108556209661022208;0;bidu cranking now  risking 60 on trade to make  5 bucks
108557453679009792;4;BIDU setting up for a strong afternoon would like to see it make a run at 150 so mid august highs could be tested soon
108558288584585216;0;RT Niubi Sina Buys 905 Of Tudou Should Investors Cheer Updated  DigiCha sina tudo yoku bidu sohu
108559775922524160;4;several stocks acting well GMCR JVA AAPL SINA BIDU RGLD JCOM LNKD CF V  PII
108560577651159041;4;started swingtrading the long side again yday currently holding PII BIDU JVA RGLD SINA GMCR NTES no big size yet scaling in 
108560866387034112;4;bidu flying
108561224593182720;2b;bidu sold 12  120
108561504105799680;4;BIDU acting very well niiiice
108561580442132481;4;bidu sold balance 170 have to sell into that candle
108561605675057152;4;ERROR
108562021338984448;4;so does SINA RT Daytradingde BIDU acting very well niiiice
108562129971445761;4;ERROR
108563840643506177;4;TraderArt BIDU looks breaking out and going eventually to a 
108570152081174529;2a;ERROR
108571046151598082;2b;Heres Why Chinese Internet  are Spiking Now SINA FXI BIDU GOOG SOHU SNDA YOKU NTES DANG RENN 
108571553964359680;4;BIDU heading to 151 area
108572101417508864;4;ERROR
108572383840968704;2a;Update On Hedging Widely Traded ADRs AMX TEVA UBS VALE BIDU PBR ITUB VOD VWO VEA SPY DIA
108573252208693248;2b;RT SeekingAlpha Update On Hedging Widely Traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO
108574322393759744;4;ERROR
108574704280944640;4;TraderFlorida cant believe how strong BIDU is today
108575461759655936;4;ERROR
108575603803963392;4;BIDU Will add when breaks this next resistance area 152s on heavy volume Acting well
108575811417817090;2b;took more BIDU calls off152 in sight from 200 SMA now
108578308899344385;4;XplosiveOptions too busy making   BIDU NFLX PCLN
108579500236873728;4;ERROR
108582477530009600;2a;ERROR
108583427736997888;4;ERROR
108586897756012544;4;ERROR
108588433873698816;2a;bidu 3 more for a round trip on the day
108589267130908672;4;Top featureds at midday JVA  115 SINA  63 NFLX 39 PRGO 36 BIDU 22 PCLN 2 etc
108591952357883905;4;ERROR
108595819644588032;4;BIDU 150 is a tough nut to crack for it
108596887350816768;4;ERROR
108597552475148288;2a;ERROR
108603852013584384;4;SINA added again on break 12 pos because I ran out of money Holding AAPL SINA BIDU LULU AMZN all working well
108604434212339712;4;RT Cnbcfastmoney Do you have any questions for our traders  What about SINA BIDU slowly progressing upwards
108605489583099905;4;scaling out of several swing stocks will take a few and small size only overnight   BIDU SINA JVA GMCR ect
108607660055724033;4;ERROR
108609430614052864;4;ERROR
108609717315706880;2a;ERROR
108615923279200256;4;ERROR
108617024346931201;2a;Dvaughn21 BIDU now at 173 LJ I saw this on  stream out 177 on SEPT 160call BIDU 14 in 45 minu still got itfolks watch herthx
108617779728486400;2b;BIDU I call this the Chinese Dragon LOL could be the right shoulder forming but4 NOW bullish
108618877239427072;4;ERROR
108619638530785280;4;ERROR
108620329622061056;4;Jim Cramers 11 Favorite Tech Stocks AAPL ALSK BIDU CRM FFIV ORCL SAP TZOO VOD VZ WIN
108623267308371968;4;New highs BIDU SINA  AAPL almost there LULU AMZN lookin g great
108623652177711104;2a;ERROR
108624534621528064;4;ERROR
108624597288615937;2a;ERROR
108625021102063617;4;just picked up small position BIDU calls Oct ITM 140 safety 1st  LOL
108625224978796544;4;Update on Hedging widely traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO 
108625416973070336;2a;ERROR
108630300308930560;4;RT Insidermonkey Jim Cramers 11 Favorite Tech Stocks AAPL ALSK BIDU CRM FFIV ORCL SAP TZOO VOD  
108631058018344961;2a;Well BIDU calls down 300  the close holding overnight oh well still up a couple of  Gs for the day
108633336695631872;4;More nice action on the leaders today I would scale in long on leading stocks with intact charts I like BIDU JAZZ AAPL LULU CMG
108633773175865344;2a;ERROR
108634928194916353;2a;ERROR
108644059991642112;2b;SINA is on fire but I am even heavier bear going into tmr shorting financials  put optionsshorts on tech long AAPL NFLX BIDU too
108652556904955904;2a;Crappystocktips you are probably ahead of the ball game though with 50 I like setups on AAPL BIDU JAZZ LULU NFLX CMG clearing 50d
108652860530638850;4;ERROR
108662828579307520;2a;ERROR
108665915784171520;4;Bulls Taking Control  Baidu BIDU 
108668121723834368;2b;Are All Chinese Stocks Created Equal BIDU CCME HRBN JADE LLEN RINOPK SNOFFPK
108674142664003585;2a;ERROR
108675063187902464;2b;ERROR
108686204056248321;4;Long BIDU today RT TraderFlorida BIDU Looks good for higher prices
108692162513866752;4;ERROR
108697817610076160;0;ERROR
108698173186387968;4;BIDU Breaking out yesterday and continued higher today on good volume  look for higher prices from here
108699357813026817;4;AMZN BIDU GMCR PCLN LNKD   showing nice volume and price increase
108702202037673984;4;RT Tradewithpete Goldman Hedge Fund VIP worksheet MA AAPL BIDU LVS V AMZN EXPE MSFT MOS GOOG JNJ AMT W 
108705505647673344;2b;BIDU 60 min beautiful breakout of falling wedge backtest would be healthy another one very overbought 
108707797704785921;2a;ERROR
108717097265270784;0;ERROR
108717389985746944;2a;ERROR
108723140393316353;0;RT Scalper68 The internet in China Bashing Baidu  The Economist via Theeconomist BIDU
108725075343179776;2a;ERROR
108725266825748480;4;Chinese Internet Stocks Ended Sharply Higher BIDU SINA RENN YOKU SOHU DANG SNDA CTRP 
108753819441172481;2a;ERROR
108771739500167170;4;ERROR
108822051271360512;2a;ERROR
108850454338875392;2a;ERROR
108856763008286720;2a;Update on Hedging widely traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO 
108858446505443330;4;ERROR
108867303784984576;4;Looking like we may have a decent day today FFIV SINA BIDU Keeping an eyeball on VIX buyer below 30 levels Lets get some
108878280404385792;4;ERROR
108879509201231872;4;China looking ok today See bidu Still Aapl and amzn are way better with runway to take off
108882052375511040;2b;Not much in play All I see is JOYG PVH and LGF Seeing some BIDUSINA movements but those r the crack china stocksnot my thing
108883575092412416;2a;ERROR
108885599762661377;4;My fav recen breakouts from downtrend are AAPL AMZN GOOG BIDU LULU DE ISRG AZO PNRA
108890591319965696;2b;RT StreetInsider SINA Jumps As Analyst Sparks Wild Takeover Rumor BIDU  wow tat cant sound any more stupid
108891076085030912;2a;ERROR
108892102863241216;0;Accounting Frauds Push Chinese To Buy Property BIDU CAF FXI NTES PTR SHI SINA
108892298028388352;4;Picked up calls on SINA last night on a nice volume break  Today it is up on mention that BIDU should buy it  I will prob sell into gap up
108893191947821056;4;ERROR
108895549859700736;4;Dumped BIDU calls at the open nice chaching
108896285582569472;4;BIDU looks weakpossible top of right shoulder HS formation
108897152050270208;4;BIDU whooooooooooooooooooooooooosh
108898376396976128;4;ERROR
108898990526963712;4;sold my position of SINA for a 1wk profit of 18 a share on rumors of acquisition by BIDU who I am long on So much money to be made here
108899001973223426;2a;ERROR
108899028481212416;4;ERROR
108899855392444417;4;Took profits on BIDU still holding NFLX  GMCR
108900033511964673;2b;SINA 115 target still on course BIDU holding firm AAPL 385 might sell some more already sold 100 shares yesterday
108900099249283072;4;ERROR
108900266572648448;2b;BIDU tagged the 152 main target in pre  trending lower now from openAAPL same down trendnaz
108902985320513537;0;BIDU weakness continuestrading the 145 weekly puts LOD
108903013879513088;2a;seeing aapl bidu  ibm
108903388284076032;2b;On a more cautious note some leaders  AAPL BIDU PCLN are notably  lagging while the market is due for some breather
108903498254532608;0;RT Gcoundou BIDU low volume and wide bid and ask spread tell a story Shorting here 831 Update BIDU starting to fail
108906203110842368;4;BIDU nice bounce  LULU working well also
108906942742794240;0;ERROR
108907040176476160;2b;Oops BIDU broke smartly from the gate but has since faded FFIV and SINA still green though Unloading BPL at 6350 yawn
108910808808951808;4;Stock  picks recap from Tuesday winners in BIDU RIMM MCP and more
108914809046708224;2a;ERROR
108922070422929408;4;SIG We advise BIDU shareholders to buy SINA shares to hedge against the potential threat from social media in the long run
108922340263460865;4;China Services Group Top Picks Of Legendary Fund Managers ASIA BIDU CHU CIIC CTRP DANG EDU FMCN GA
108922736520331264;0;BIDU tapping fresh LODs fell out of intraday wedge on 3 minuteweekly puts up over 100 from open
108922769286242304;2a;ERROR
108923806248214529;2a;nazjust what you expected given the divergences in AAPL  BIDU this AMNQF
108926058383941632;2b;ERROR
108928393617219584;4;ERROR
108928861324062720;2a;I highly doubt BIDU would acquire SINA give me a break
108930685355573249;2b;ERROR
108936859136163841;0;Windytrades Cnbcfastmoney BIDU down more that AAPL
108937243841933313;2a;wwwInvestorsCloudcom Message board AAPL BIDU SINA MCP MSFT S MOS YOKU AMZN WYNN LVS DELL
108938622769692672;2b;ERROR
108940154932166658;4;ERROR
108940778801336321;0;ERROR
108943539257344000;4;ERROR
108946597399900160;2b;ERROR
108950241851604992;0;big cap momentum tech not participating AAPL BIDU NFLX  etc
108952614611320833;4;ERROR
108955736322740224;0;btw I am all out of BIDU calls as of this AM
108956088421982208;4;ERROR
108962866329157632;2a;ERROR
108966967213424641;2a;BIDU giving it up first ISRG is starting to now  Shorting
108967621386452992;2b;ERROR
108968414646779904;2a;ERROR
108970476730187776;0;BIDU takes out 144 congrats if you shorted the gap w me
108970877219123200;2b;ERROR
108971810468544513;4;Stock Market Videos Markets Digest Recent Gains Profit With The Pros IBM CAT MMM AAPL BIDU
108974126982643712;2b;BIDU is sitting on the 50dma if that is how you buy them
108974914660339712;0;And yes I did buy BIDU at 14321 and will stop it below 14079
108978631145029632;0;ERROR
108979196398796800;4;Ill call that BIDU buy at 14321 a TF move  because that is why my buddy Traderflorida does in an uptrend
108979698696077312;2a;ERROR
108981218938335232;4;OK BIDU stop to LOD if it goes thru that I will watch it for a later buy
108985479315193857;2a;Slip Sliding Away DIA QQQ BIDU NFLX
108986790307823616;2a;ERROR
108987736895127552;4;ERROR
108990034350325760;4;Windytrades Quite a few much earlier especially the high beta AMZN NFLC BIDU and even One AAPL
108990360532951040;4;Of course now I wish I woulda bot more of that BIDU stop at BE and will hold
108990673411252224;4;RT Apextrader Of course now I wish I woulda bot more of that BIDU stop at BE and will hold Nice pickup Bud
108994639020822528;2a;ERROR
108995611872870400;0;RT SeekingAlpha Baidu Limited Upside Unlimited Downside BIDU
108997038489862144;4;Big  day with lots of winners read the recap incl MAKO AAPL AMZN CF BIDU  
108999173138952192;0;ERROR
109004640816857088;0;For those idiots who defend HFT  read this If nothing is done  it will destroy the market spy qqq goog bidu
109005796188237824;0;ERROR
109007061177737216;2a;nibbling LULU and BIDU off 50day trade only  Month hold  Looking for 1015 upside
109026387255504896;4;ERROR
109027470677778432;0;ERROR
109032313509253120;2a;ERROR
109048853499609089;4;ERROR
109050534975119360;4;Top Internet Content Picks Of Mega Fund Managers ACOM AOL BIDU GOOG MWW N NTES REDF SIFY SINA
109058170894299137;4;ERROR
109058583978704896;4;ERROR
109059242744483840;4;ERROR
109062984130772993;4;BIDU Holding above breakout and 50 day
109070077516709889;4;ERROR
109093100797952000;0;Chinese Internet Stocks Fell Extending Sharp August Decline BIDU SINA RENN YOKU SOHU DANG SNDA CYOU 
109117966691467264;0;ERROR
109130163840761856;2a;ERROR
109171341491585024;4;Cramers 4 Favorite Stock Picks In Recent Weeks AAPL BIDU COP HAIN
109173053212196864;4;ERROR
109177856004849664;2a;ERROR
109187445232381952;2a;ERROR
109210474163347458;2a;ERROR
109226333174906881;4;ERROR
109227981381173248;4;The Chinese Internet As Seen By GroupM  via Bill  SINA BIDU SOHU NTES RENN YOKU TUDO
109238386585370624;0;ERROR
109242131239018496;2a;ERROR
109244521593847808;2a;ERROR
109244871797248001;2b;Close To The 50 Day  Baidu BIDU 
109250356403388416;2a;ERROR
109257157949669376;4;RT SeekingAlpha 10 Stocks That Jim Cramer And Ken Fisher Love  AMZN BIDU CAT DOV EMC ORCL SLB SNY UN XOM
109258402840064001;0;ERROR
109260116968218624;4;ERROR
109260589251039232;4;ERROR
109266380100075520;2a;ERROR
109266778802237440;0;bidu short 14584 in chat
109266977872285697;4;bidu  covered 12 50
109267339073163264;2a;bidu all out 100 balance
109267589619916801;2b;BIDU nice power slide
109274395196932096;2a;ERROR
109282488802742272;2a;ERROR
109283443782860800;2b;ERROR
109284273655255041;2a;ERROR
109285083680210947;2a;RT StockTwits excellent The Chinese Internet As Seen By GroupM  via Bill BIDU SINA
109290570459000832;4;ERROR
109296570285047808;4;GMCR YOKU SINA BIDU AAPL Daytrade them  Plenty of money to make there 
109300213772075008;4;BIDU gaining mojo on Bull flag  intraday wedge BOif SPY flies BIDU will fly higher
109300291320549376;4;10 Stocks That Jim Cramer And Ken Fisher Love AMZN BIDU CAT DOV EMC ORCL SLB SNY UN XOM
109305840552517632;2a;ERROR
109306375028477952;0;ERROR
109314324434132995;4;ERROR
109319237432119296;0;Favs to buy on any dips to 11801200 are AAPL GOOG PCLN BIDU LULU PNRA CMG POT AZO AMZN SINA DE CAT
109323470319525888;2a;ERROR
109330151891931136;2a;ERROR
109331341153288192;0;ERROR
109331758700437504;2a;ERROR
109338026269880320;2a;ERROR
109346041748389889;2a;ERROR
109352834910261248;4;Mainly quiet day for me  No trading  Still swinging the big AAPL SINA BIDU AMZN LULU
109353986729062400;2a;ERROR
109355764472217600;0;ERROR
109355819350491136;0;ERROR
109369682263425024;2a;ERROR
109371534736498688;4;ERROR
109377072283131904;2a;RT SeekingAlpha Why Gold Is Going To 2000 An Ounce By The End Of September AAPL AGQ AMZN BIDU DGP GLD SLV
109403250788286464;4;ERROR
109408405952798720;4;BIDU Top 10 FastestGrowing Large Cap Stocks LVS BIDU WYNN WFT MPC GMCR HK EOG ALXN GG Aug 29 2011 
109424829446365184;2a;ERROR
109440175314173952;2a;RT SeekingAlpha Why Gold Is Going To 2000 An Ounce By The End Of September AAPL AGQ AMZN BIDU DGP GLD SLV
109454342087643136;2a;ERROR
109462407373533184;2b;ERROR
109464135514857472;4;ERROR
109470699470585857;2a;ERROR
109485957555826688;2b;ERROR
109486849864646656;2a;ERROR
109504546136522752;4;ERROR
109533922576175104;4;RT Klukoff Baidu Launches New Richer Homepage with Apps Social Feed and Hot Topics  iChinaStock BIDU
109533995523506176;4;s Baidu launches Androidbased mobile apps platform BIDU 91 close 14429 
109541706529112065;4;ERROR
109543322187608064;0;baidu copies igoogle and my yahoo several years late do not think new home page will do much if anything 2 fill bidu social media hole
109549413021659136;0;Netflix How low will it go NFLX AAPL BIDU 
109560708307501056;4;BIDU Top 10 FastestGrowing Large Cap Stocks LVS BIDU WYNN WFT MPC GMCR HK EOG ALXN GG Aug 29 2011 
109580401932115968;4;ERROR
109582196444110848;4;ERROR
109592656002297856;0;BIDU STUDY becomes bearish again below 1415  losing the 50SMA gt 
109596231407378432;0;ERROR
109596522416586752;2a;ERROR
109596558701494273;4;ERROR
109596989724958720;2a;ERROR
109597014483931136;0;RT Niubi Do Most Chinese Internet Firms Have A Technically Illegal Corporate Structure  DigiCha sina bidu yoku 
109597710570622976;4;ERROR
109601172951801857;0;RT SeekingAlpha Avoid The Fallen Dot Com Angels ALU ARBA BIDU CIEN CSCO IBM JDSU JNPR LNKD NFLX OPEN S 
109609720398090240;4;as you knowI am bearishbut it will be hard not to buy aapl or bidu on this gap downjust for a scalpuse tight stops
109612899294654464;2b;ERROR
109613053460484096;2b;BIDU to open near SMA100 sweet gap down
109617870232760320;0;Do Most Chinese Internet Firms Have A Technically Illegal Corporate Structure  via Bill  SINA BIDU YOKU RENN
109620002101010433;4;ERROR
109620318221512704;0;nice little 40 gain on both lulu puts and bidu puts
109620677421711360;2a;ERROR
109622014540660737;0;ERROR
109625112277434368;4;Should Baidu Buy Sina Or Another Social Media Play Like Renren  via Bill  SINA BIDU RENN
109627201309253632;2a;RT Niubi Should Baidu Buy Sina Or Another Social Media Play Like Renren  DigiCha sina bidu renn
109628717805993984;2a;ERROR
109629321064349696;0;short overview why its legally complicated to operate in chinas internet  BIDU GOOG
109629982514495488;2a;ERROR
109633726077607936;4;BIDU nice bounce near SMA100 levels
109635772805677057;2a;ERROR
109636576753102848;4;ERROR
109644723332988928;0;ERROR
109650157481623552;4;BIDU is not looking too bad here at support for anyone that is interested in a long position I have no pos 
109652561086267392;2a;ERROR
109661239608741889;0;ERROR
109661877017133056;4;ERROR
109668333951004672;2a;ERROR
109676227350118400;4;ERROR
109683221448507393;0;ERROR
109684021801385986;2a;ERROR
109686839094427648;4;VSTA VistaGen Therapeutics Inc 235 ask will fly like a bird soon  watch next week  AAPL BIDU SINA YOKU
109692102211944448;2a;ERROR
109693595061190656;4;ERROR
109699677414363136;4;fat profits on BIDU ISRG and AAPL swing shorts closed out positions heading into long weekend and upcoming propaganda week
109702614664486912;2a;SINA BIDU  YOKU SOHU China state paper urges Internet rethink to silence foes  Reuters via Reuters
109706887485853696;4;Wed you had AAPL  BIDU backing up and recent breakouts like DLTR  HANS pulling back sharply yet the mkt indexes closed up STUDY
109708025652195328;2a;ERROR
109712598915747840;2b;Same w BIDU CBOU right to the 50dma and bouncednibble nibble
109714420879466496;2a;ERROR
109715858649124864;2a;ERROR
109722389604081665;2b;ERROR
109723700508631040;2a;ERROR
109732711475847168;2b;ERROR
109745163370364928;4;ERROR
109763319484784640;4;RT TechCrunch  Baidu Looks To Leapfrog Google With CloudBased Mobile OS  tcrnchoWYdkT  GOOG BIDU
109826448348557312;2a;ERROR
109842613225521154;4;ERROR
109882802371178496;2a;ERROR
109937684440551424;0;ERROR
109946339114225664;2a;ERROR
109970169811570688;2a;ERROR
109971551549521920;4;RT Asymco Baidu will use Android to flog Google bidu GOOG
109973529474252800;4;The only prob w theory btw which I agree is larry page is the smartest person on the planet RT Asymco  bidu amzn to flog GOOG
109973721040695296;4;RT Asymco Baidu Launches AndroidBased Mobile OS  bidu GOOG
109975004682260480;2a;Asymco why would AMZN bidu alibaba build there OS on top of Android knowing of patent problems
109978255829897216;2a;ERROR
109986141813473280;2a;ERROR
109994035489406977;2a;ERROR
110001885318086657;2a;ERROR
110025557835649024;2a;ERROR
110065273431785472;4;ERROR
110104714401681408;2a;ERROR
110167069210849280;2a;ERROR
110182803148242944;4;ERROR
110190591178055680;2a;ERROR
110204207981789185;4;ERROR
110298849544912896;0;5 Overheating Stocks Ready For A Sharp Pullback ACOM BIDU ERIC RENN SINA
110301818516541440;4;ERROR
110303694309953536;0;ERROR
110364983749124096;2a;ERROR
110369987692199936;2a;Just random jibberish to myself QSII AAPL ACTG BIDU CMG EDU FCFS JAZZ PSMT UGP
110459617888317440;2b;ERROR
110478807009460224;4;Baidu Looks To Leapfrog Google With CloudBased Mobile OS Update BIDU GOOG
110514734599639040;4;ERROR
110592036884848640;4;Easing up on free market policies Next AAPL BIDU 
110645443637157888;4;ERROR
