TweetID	Label		
100307819869376512	2a		
100311776142426112	4		
100317906591690752	2a		
100332383903023104	2a		
100373812893319169	2a		
100375544977305600	0		
100381602768617473	2a		
100382830340739072	4		
100389466681778176	2a		
100576320110608386	2b		
100587233597337600	2b		
100628007974215680	2a		
100635041813643264	0		
100639127254470656	0		
100653830768824320	2a		
100659848336773120	2a		
100660323123593216	0		
100701594726834177	2a		
100703261409017856	2b		
100905337929994240	4		
100920249205014528	4		
100928407755431936	4		
100935311323971584	4		
100942297398644736	4		
100942338125336576	4		
100943336935931904	4		
100943495212187648	2a		
100944194327158784	4		
100944555356069888	4		
100944582770049024	4		
100945972686880768	4		
100946347133374464	2a		
100950077975171072	0		
100959326004445184	2a		
100960213984743424	4		
100964871356694529	4		
100967272297938947	2a		
100970353966333952	2b		
100975333741821953	2a		
100977400510300160	0		
100980092846616576	0		
100981249287520256	2a		
100982475311955969	2a		
100983217397579776	4		
100987277219606528	0		
100998975179591680	2a		
101000913166147584	0		
101001988334026753	4		
101009867833217024	0		
101010295295721474	0		
101011266411311104	0		
101013075183939585	0		
101014819028729856	4		
101014923731144704	2a		
101016698177601536	4		
101017192757346304	4		
101018518736211969	4		
101018639716720644	4		
101019847776935936	4		
101022769201946625	2a		
101027816795144192	4		
101028729681231872	2b		
101029270490595329	4		
101030612709801985	0		
101037542786334720	4		
101041535281414144	4		
101049399161008128	4		
101084453723578368	4		
101088396440649728	2a		
101089718166491136	4		
101097807317966848	4		
101102307151843328	4		
101105636259016705	2a		
101110738122317824	2b		
101113450062819328	2a		
101116832009830401	4		
101120777495121921	4		
101128145570238466	2a		
101129651421851651	2a		
101137561136807936	4		
101143165263822848	2a		
101162251670663168	4		
101175066410229761	4		
101285737718222848	0		
101288394260361216	4		
101292220535144450	2a		
101314824419553280	4		
101321536203530241	4		
101378672228966401	4		
101408819644612609	4		
101432036358762496	4		
101444562064642048	2b		
101453405263896576	2a		
101462941072760833	2b		
101499656915255296	4		
101554530277265408	4		
101612652865921025	4		
101614040157143040	2a		
101642604680187905	4		
101645300992716800	4		
101645812257402881	4		
101664674243817472	4		
101693324984991744	4		
101700987315695616	4		
101717834081648641	4		
101731205938036736	2b		
101741555618021376	4		
101759030149656576	4		
101762970547273729	4		
101784842395594753	2a		
101792709198618624	2a		
101793725876940801	2a		
101799535512264704	2a		
101800552576462848	2a		
101801014985895936	2a		
101808505257865216	0		
101816348157554688	2a		
101824292869779456	2a		
101825242036568064	4		
101839926592675840	2a		
101863698024509440	2a		
101870973782982656	2b		
101959516643524608	2a		
101976043442798593	0		
101997536176386049	4		
102000554548539393	4		
102002181716197376	4		
102013101565681664	4		
102015729066455041	4		
102016088589615104	4		
102016354634309632	2a		
102016408292048896	2a		
102018244885491712	2b		
102021247558361088	4		
102026198250553345	4		
102026435736244224	4		
102034091892936704	2a		
102034827901009920	2a		
102035262405754881	2a		
102039926190772224	4		
102043564598509570	2a		
102055021092409344	2a		
102058962169495552	2a		
102061029839732736	0		
102066822760771585	2a		
102070873606987776	2a		
102074947526070272	2a		
102075502432501760	4		
102076023914496000	4		
102083120815280128	2a		
102083509685981184	4		
102083745749807105	4		
102083957398568960	2a		
102091150898376705	4		
102096307128242179	2b		
102100341285335040	4		
102104901190041600	2a		
102105885945495552	4		
102107532847362050	4		
102108658539839489	2b		
102111604002402304	2b		
102112495757557760	2a		
102112999283757056	4		
102197841438576640	4		
102414821802246144	4		
102482499195768832	2a		
102510638911332353	4		
102580453600542720	4		
102581106985013248	4		
102590514859216897	2a		
102716250928582656	4		
102749141586812930	2a		
102766943345459200	2a		
102794515223560192	4		
102795958592614401	2a		
102796496075898880	2a		
102909501539237888	2a		
102916139901911041	2a		
102976217715707904	4		
102979198188142592	2a		
103018696355741697	4		
103080831458869249	4		
103081306254098434	4		
103083808705875968	4		
103089684623790080	4		
103095474562662400	2a		
103099351542403073	4		
103106575488655360	4		
103110131201478660	4		
103113122868506627	4		
103113207379537920	2a		
103115576611840000	2b		
103117059436707840	2a		
103127969744175104	4		
103128192931471360	2b		
103128308157382656	4		
103128561845673984	2a		
103128681286860800	4		
103129140085002240	0		
103129169621303296	0		
103129189250637825	0		
103129300743618560	0		
103129341755539456	0		
103129473754476545	2b		
103130243354738688	0		
103130366629523456	2a		
103130587103109122	2a		
103130921842130944	0		
103131884493606912	2a		
103132589790994433	2b		
103132970105311232	0		
103134087233028096	0		
103134391391371264	4		
103134414845919233	0		
103134481292075009	2b		
103134987473272833	0		
103135299504316416	0		
103135454970392578	0		
103135458711699458	2a		
103135899017166848	0		
103136126205825024	2a		
103137071975239680	0		
103138893955739648	2a		
103140138732888066	0		
103140877261742081	0		
103142096336191488	0		
103142160064450560	2a		
103142835498385408	4		
103143510961700865	2a		
103143517404135424	0		
103143575071633408	0		
103143660895477761	2b		
103143987870830593	0		
103144640328368130	2a		
103146999787954178	2a		
103148484412194817	2a		
103149985599717376	0		
103152602748952577	0		
103152837344759808	2b		
103152848937820160	0		
103153665262620672	2a		
103154356441976832	0		
103155013832032257	2a		
103155478862888960	0		
103156703465455616	2a		
103157577969446913	0		
103157696051679232	2a		
103158469112250369	2a		
103158762906456064	2a		
103159352696909824	4		
103159422909550592	0		
103159853710712832	4		
103163137213206528	2a		
103168160856944640	0		
103169356434903040	0		
103171041928560640	0		
103173181073928192	2b		
103175077520084992	0		
103175344844058624	0		
103176604942991360	2a		
103177244939272193	2a		
103179044954181632	0		
103182772255997955	0		
103183685108510720	2b		
103183764674461697	4		
103184104245313536	0		
103186916983320578	0		
103187145623220224	0		
103192043559452672	2a		
103242549287858176	4		
103306286350872577	2b		
103328961722974208	2a		
103454744059715584	2b		
103456717723017216	2a		
103457300026626048	4		
103463070264856576	2b		
103463897117372416	0		
103470550990585857	0		
103474184134459392	2b		
103490079544184832	0		
103504765656375296	2a		
103514048016035841	2b		
103519099321192449	2b		
103527823913914368	2a		
103630715907870720	2b		
103658320031780864	2b		
103672891463315456	0		
103699521174896640	2a		
103717572586905602	4		
103753030993854465	4		
103753554870804480	4		
103756442682667008	2a		
103826943811653632	0		
103858182404849665	2a		
103859001359474688	2b		
103873052080734208	2a		
103880522308128770	2a		
103895182793113600	2b		
103981027608887296	0		
103981825101283328	0		
103984319231561728	4		
103992720292450305	0		
103993765546569728	2b		
103994482004996096	0		
103996325535825921	2a		
104002845950476288	4		
104028554790055937	2a		
104041166353350657	0		
104081224200491008	2a		
104082663928893440	2a		
104098930131877888	2a		
104103863786803200	0		
104116282760237056	2a		
104118298588880896	2a		
104119692632924160	2a		
104128214296838145	2a		
104133808659505152	2a		
104146569946861568	4		
104147178452287488	2b		
104153057704685569	2a		
104155054075944960	4		
104158808447787008	0		
104162993599807488	2a		
104165521972400128	0		
104169831825276928	0		
104170226563813377	0		
104171015453679616	0		
104172607137529856	4		
104173544283443200	4		
104173688433278976	4		
104177401659002882	0		
104180416281448448	2a		
104181856236339202	2a		
104186685927067648	4		
104188235105828865	2b		
104252313249652736	0		
104257525972611072	0		
104273998568898560	0		
104306356965736448	0		
104307524798382080	0		
104358998152716288	2a		
104366116347969537	0		
104518131120226305	2b		
104539464294076416	0		
104540017292095488	2b		
104542991540158464	0		
104544557768781825	2a		
104548961968340994	4		
104550482403524608	0		
104554624408752128	2b		
104555074809892864	0		
104556027680260096	4		
104556351761547265	2b		
104556565503283200	4		
104556697841958912	2a		
104557515735445504	2b		
104560709425311744	2b		
104561245302169600	4		
104565692929552385	2a		
104568322871394305	4		
104568607601721345	4		
104573632684101633	4		
104575113915146241	4		
104580051659534336	4		
104583658911969280	2a		
104585983512686592	4		
104586696749875200	2a		
104592390194593792	2b		
104597044852822017	2a		
104606029416890368	4		
104609014574366720	2a		
104610758012309505	0		
104612221069434880	2b		
104622058423590912	2b		
104622856113098752	2b		
104628619099381760	4		
104629473428779009	2a		
104629548221603840	2a		
104650773283086336	2a		
104653000286539776	2b		
104661352861282305	4		
104682023913918465	2b		
104682391813111809	2a		
104683306095878144	2a		
104693154657214464	2a		
104702894070169600	4		
104714624074645504	2a		
104724519490568192	2a		
104726844552658944	4		
104735207428595712	0		
104739472775716865	4		
104755766371692544	0		
104756354639593472	2a		
104757719478714369	0		
104767608477331456	2a		
104798646255628288	4		
104807429249826816	4		
104895777175908352	4		
104900756951416833	2a		
104910919590617088	0		
104922994308153345	2a		
104934380664922113	4		
104945242607845376	2a		
104946261978914816	0		
104958280505360384	2a		
104961299221463040	4		
104966745730727936	4		
104970837265887232	4		
104975923685765121	4		
104984130026078208	0		
104986478848913408	2a		
104993937747492864	2a		
105000165345214465	2a		
105033057886670848	4		
105033787322273792	2a		
105037226961928192	2b		
105039036502122496	2a		
105048212938833920	2a		
105050746587852800	2a		
105066250656423937	2a		
105082304325619712	2b		
105106187623743488	4		
105145220638838785	2a		
105286744261394432	4		
105596483260264448	2a		
105630687171837953	2b		
105651899012882434	4		
105698917911502848	4		
105700781595951104	2a		
105711408397815810	4		
105725868726431744	4		
105754705241710592	2b		
105804305310822400	0		
105847054647037952	2a		
105848477761802242	0		
105909495129063425	4		
105920312427806720	4		
106001426748153856	4		
106023103997546496	4		
106032969369665537	4		
106034210514534400	4		
106039202239610880	4		
106048393448669185	4		
106066514725175296	2b		
106073005007974400	4		
106073866207629312	2a		
106078350321262592	4		
106087182086832130	2b		
106089133469990913	2b		
106092342154510337	4		
106136369268662272	2a		
106203871529009154	4		
106363066005991424	4		
106363092929232896	4		
106363771638906880	4		
106367566867480576	2b		
106367640095834112	4		
106368228330184704	4		
106369403637075968	0		
106369731195437057	2b		
106383232093790208	4		
106384995735707649	0		
106394381002608641	2a		
106399984534032384	0		
106403004382584832	2a		
106403113258332160	4		
106404386175062016	4		
106406349155479552	4		
106410202097651712	0		
106411501262356480	4		
106419813261393920	2a		
106424198741757952	0		
106428353015328768	2a		
106436553202601985	0		
106438451230027778	2b		
106438561590546432	2a		
106444896554070016	2b		
106446785509208064	2a		
106452298120691712	4		
106453254375882752	0		
106453822578233344	4		
106454880570454017	4		
106455000460435456	4		
106456518739767297	2a		
106456528332136448	4		
106457063399493632	2a		
106457120152625152	4		
106463146432147456	4		
106468836458496000	4		
106469607153467393	4		
106485004497977344	4		
106485283150770176	2b		
106491334940033025	0		
106505416757874688	4		
106509602186739712	4		
106514522050793472	4		
106520529208487938	2b		
106541859802845184	4		
106550195751354368	2a		
106550206597840896	0		
106558567099793408	2a		
106578615990353920	4		
106583962671005696	2a		
106611768515764224	4		
106649531768258560	2b		
106665181848936448	2b		
106686967403642880	2a		
106703485105483776	2a		
106727080397504512	2a		
106731830857842688	4		
106734611517800448	4		
106739628375162882	4		
106740098174959616	0		
106743842157498369	2a		
106750804135911424	4		
106752098594594817	4		
106754040741896192	4		
106761302868897792	2b		
106763441028595712	4		
106765130993373184	2a		
106766016012488706	4		
106768457458126848	2a		
106776823060365312	2a		
106777630895906816	2a		
106783182443126784	2b		
106785145297698816	2a		
106793333854175232	2a		
106798766467719168	0		
106809980589584384	2a		
106811966043062272	2a		
106813483177357313	4		
106817409427582976	2a		
106871027207913472	4		
106990332536819712	0		
107078953017151488	4		
107084012362792960	2b		
107085157986615296	4		
107087152789209088	2a		
107094498894544898	4		
107094992832573440	4		
107096981402419201	2b		
107097296533069824	4		
107098129718968320	4		
107101336855777281	4		
107101431118577664	4		
107103392417067008	4		
107105909418893313	4		
107118368208855040	4		
107122341959573505	4		
107127681702838274	4		
107132856622530560	2a		
107134806055325696	4		
107138296991322112	4		
107164871019331584	2b		
107170175228461057	2a		
107176832209657856	4		
107182059402960896	4		
107183794968215552	4		
107191011805110273	2b		
107285777083404288	4		
107477501244227584	4		
107495852112744448	4		
107500314227245056	4		
107501752802226176	4		
107503714289455108	4		
107511454302867458	4		
107600891464519681	2b		
107875726178521088	4		
107907334453469184	4		
107942558776303617	4		
107977245406150657	2b		
108026356696227841	4		
108170259806167040	2b		
108192374966067200	4		
108192610727895040	2a		
108199047491362817	4		
108200772054945792	2a		
108208331830734848	4		
108210278449168384	4		
108244410004815872	4		
108258938629267457	4		
108278472530599937	2b		
108354608446963712	0		
108360483114975233	4		
108407282248847360	4		
108426723737092096	2a		
108514444967018496	2a		
108527333576683522	2a		
108535941039271936	4		
108538254923542528	4		
108538705068818432	4		
108540036659691520	2b		
108543018356842496	4		
108544710926274560	4		
108546424815362048	4		
108547670481702913	4		
108552112757153792	4		
108553039706726401	4		
108553896460435456	2b		
108554669965578240	0		
108555099948847104	4		
108555899785842688	4		
108556209661022208	0		
108557453679009792	4		
108558288584585216	0		
108559775922524160	4		
108560577651159041	4		
108560866387034112	4		
108561224593182720	2b		
108561504105799680	4		
108561580442132481	4		
108561605675057152	4		
108562021338984448	4		
108562129971445761	4		
108563840643506177	4		
108570152081174529	2a		
108571046151598082	2b		
108571553964359680	4		
108572101417508864	4		
108572383840968704	2a		
108573252208693248	2b		
108574322393759744	4		
108574704280944640	4		
108575461759655936	4		
108575603803963392	4		
108575811417817090	2b		
108578308899344385	4		
108579500236873728	4		
108582477530009600	2a		
108583427736997888	4		
108586897756012544	4		
108588433873698816	2a		
108589267130908672	4		
108591952357883905	4		
108595819644588032	4		
108596887350816768	4		
108597552475148288	2a		
108603852013584384	4		
108604434212339712	4		
108605489583099905	4		
108607660055724033	4		
108609430614052864	4		
108609717315706880	2a		
108615923279200256	4		
108617024346931201	2a		
108617779728486400	2b		
108618877239427072	4		
108619638530785280	4		
108620329622061056	4		
108623267308371968	4		
108623652177711104	2a		
108624534621528064	4		
108624597288615937	2a		
108625021102063617	4		
108625224978796544	4		
108625416973070336	2a		
108630300308930560	4		
108631058018344961	2a		
108633336695631872	4		
108633773175865344	2a		
108634928194916353	2a		
108644059991642112	2b		
108652556904955904	2a		
108652860530638850	4		
108662828579307520	2a		
108665915784171520	4		
108668121723834368	2b		
108674142664003585	2a		
108675063187902464	2b		
108686204056248321	4		
108692162513866752	4		
108697817610076160	0		
108698173186387968	4		
108699357813026817	4		
108702202037673984	4		
108705505647673344	2b		
108707797704785921	2a		
108717097265270784	0		
108717389985746944	2a		
108723140393316353	0		
108725075343179776	2a		
108725266825748480	4		
108753819441172481	2a		
108771739500167170	4		
108822051271360512	2a		
108850454338875392	2a		
108856763008286720	2a		
108858446505443330	4		
108867303784984576	4		
108878280404385792	4		
108879509201231872	4		
108882052375511040	2b		
108883575092412416	2a		
108885599762661377	4		
108890591319965696	2b		
108891076085030912	2a		
108892102863241216	0		
108892298028388352	4		
108893191947821056	4		
108895549859700736	4		
108896285582569472	4		
108897152050270208	4		
108898376396976128	4		
108898990526963712	4		
108899001973223426	2a		
108899028481212416	4		
108899855392444417	4		
108900033511964673	2b		
108900099249283072	4		
108900266572648448	2b		
108902985320513537	0		
108903013879513088	2a		
108903388284076032	2b		
108903498254532608	0		
108906203110842368	4		
108906942742794240	0		
108907040176476160	2b		
108910808808951808	4		
108914809046708224	2a		
108922070422929408	4		
108922340263460865	4		
108922736520331264	0		
108922769286242304	2a		
108923806248214529	2a		
108926058383941632	2b		
108928393617219584	4		
108928861324062720	2a		
108930685355573249	2b		
108936859136163841	0		
108937243841933313	2a		
108938622769692672	2b		
108940154932166658	4		
108940778801336321	0		
108943539257344000	4		
108946597399900160	2b		
108950241851604992	0		
108952614611320833	4		
108955736322740224	0		
108956088421982208	4		
108962866329157632	2a		
108966967213424641	2a		
108967621386452992	2b		
108968414646779904	2a		
108970476730187776	0		
108970877219123200	2b		
108971810468544513	4		
108974126982643712	2b		
108974914660339712	0		
108978631145029632	0		
108979196398796800	4		
108979698696077312	2a		
108981218938335232	4		
108985479315193857	2a		
108986790307823616	2a		
108987736895127552	4		
108990034350325760	4		
108990360532951040	4		
108990673411252224	4		
108994639020822528	2a		
108995611872870400	0		
108997038489862144	4		
108999173138952192	0		
109004640816857088	0		
109005796188237824	0		
109007061177737216	2a		
109026387255504896	4		
109027470677778432	0		
109032313509253120	2a		
109048853499609089	4		
109050534975119360	4		
109058170894299137	4		
109058583978704896	4		
109059242744483840	4		
109062984130772993	4		
109070077516709889	4		
109093100797952000	0		
109117966691467264	0		
109130163840761856	2a		
109171341491585024	4		
109173053212196864	4		
109177856004849664	2a		
109187445232381952	2a		
109210474163347458	2a		
109226333174906881	4		
109227981381173248	4		
109238386585370624	0		
109242131239018496	2a		
109244521593847808	2a		
109244871797248001	2b		
109250356403388416	2a		
109257157949669376	4		
109258402840064001	0		
109260116968218624	4		
109260589251039232	4		
109266380100075520	2a		
109266778802237440	0		
109266977872285697	4		
109267339073163264	2a		
109267589619916801	2b		
109274395196932096	2a		
109282488802742272	2a		
109283443782860800	2b		
109284273655255041	2a		
109285083680210947	2a		
109290570459000832	4		
109296570285047808	4		
109300213772075008	4		
109300291320549376	4		
109305840552517632	2a		
109306375028477952	0		
109314324434132995	4		
109319237432119296	0		
109323470319525888	2a		
109330151891931136	2a		
109331341153288192	0		
109331758700437504	2a		
109338026269880320	2a		
109346041748389889	2a		
109352834910261248	4		
109353986729062400	2a		
109355764472217600	0		
109355819350491136	0		
109369682263425024	2a		
109371534736498688	4		
109377072283131904	2a		
109403250788286464	4		
109408405952798720	4		
109424829446365184	2a		
109440175314173952	2a		
109454342087643136	2a		
109462407373533184	2b		
109464135514857472	4		
109470699470585857	2a		
109485957555826688	2b		
109486849864646656	2a		
109504546136522752	4		
109533922576175104	4		
109533995523506176	4		
109541706529112065	4		
109543322187608064	0		
109549413021659136	0		
109560708307501056	4		
109580401932115968	4		
109582196444110848	4		
109592656002297856	0		
109596231407378432	0		
109596522416586752	2a		
109596558701494273	4		
109596989724958720	2a		
109597014483931136	0		
109597710570622976	4		
109601172951801857	0		
109609720398090240	4		
109612899294654464	2b		
109613053460484096	2b		
109617870232760320	0		
109620002101010433	4		
109620318221512704	0		
109620677421711360	2a		
109622014540660737	0		
109625112277434368	4		
109627201309253632	2a		
109628717805993984	2a		
109629321064349696	0		
109629982514495488	2a		
109633726077607936	4		
109635772805677057	2a		
109636576753102848	4		
109644723332988928	0		
109650157481623552	4		
109652561086267392	2a		
109661239608741889	0		
109661877017133056	4		
109668333951004672	2a		
109676227350118400	4		
109683221448507393	0		
109684021801385986	2a		
109686839094427648	4		
109692102211944448	2a		
109693595061190656	4		
109699677414363136	4		
109702614664486912	2a		
109706887485853696	4		
109708025652195328	2a		
109712598915747840	2b		
109714420879466496	2a		
109715858649124864	2a		
109722389604081665	2b		
109723700508631040	2a		
109732711475847168	2b		
109745163370364928	4		
109763319484784640	4		
109826448348557312	2a		
109842613225521154	4		
109882802371178496	2a		
109937684440551424	0		
109946339114225664	2a		
109970169811570688	2a		
109971551549521920	4		
109973529474252800	4		
109973721040695296	4		
109975004682260480	2a		
109978255829897216	2a		
109986141813473280	2a		
109994035489406977	2a		
110001885318086657	2a		
110025557835649024	2a		
110065273431785472	4		
110104714401681408	2a		
110167069210849280	2a		
110182803148242944	4		
110190591178055680	2a		
110204207981789185	4		
110298849544912896	0		
110301818516541440	4		
110303694309953536	0		
110364983749124096	2a		
110369987692199936	2a		
110459617888317440	2b		
110478807009460224	4		
110514734599639040	4		
110592036884848640	4		
110645443637157888	4		
110646074103955456	2a		
110653032760475648	4		
110654223380783104	2a		
110661003041189888	2a		
110693272556552192	2b		
110701415122472960	2a		
110722489604259840	4		
110730371368370176	4		
110732700335349760	0		
110758153884418049	2a		
110766265643188224	2a		
110790676161101824	2a		
110813865482268672	2b		
110855594474356737	2a		
110861495633588224	0		
110878958207242241	2a		
110879273874751488	4		
110889806908768256	4		
110903132258701312	0		
110911104166801408	2a		
110919277766389760	2b		
110940327216562177	4		
110942990305996801	4		
110944368243904512	4		
110968196185587713	2a		
110969027987382272	2a		
110970463689261056	2a		
110977747366580224	4		
110980029890043904	4		
110980999441170432	2b		
110993613885947904	4		
110995142370009088	4		
111011734474588160	4		
111014873021947904	4		
111016391989133313	4		
111018523433771008	4		
111018848685260800	4		
111026735956508672	4		
111037742871355393	2b		
111040533522161664	2a		
111042397311471616	0		
111047755497078784	4		
111048543283855360	2a		
111051013389160450	2b		
111055923761516544	4		
111058211162963968	0		
111058578588176385	4		
111060245530415104	4		
111062954983686144	4		
111063781840396289	4		
111065201180291072	4		
111066594284806144	4		
111067103347482625	4		
111069447825002496	4		
111072669222436864	4		
111072935988568064	4		
111073165295353856	4		
111075016552103936	4		
111076884942565376	2b		
111077674147004416	4		
111078399459594242	4		
111079777825325056	2b		
111080984832782336	2a		
111088621863448577	4		
111089108054573056	4		
111093964744044544	2a		
111096857140281344	4		
111099262586191872	4		
111099396111876097	4		
111102481408331778	2a		
111105196582641664	2a		
111108482391998465	4		
111109928097288192	0		
111119008589295617	4		
111120455921963008	4		
111121219310452736	2a		
111121739194449920	4		
111125696067284992	2a		
111129904141185024	4		
111133129997172736	4		
111136652939890688	2a		
111136984646418432	4		
111137108630048768	4		
111137222094356480	2a		
111140157238935553	4		
111140362826948608	4		
111141274119180288	0		
111143664834719744	4		
111144046268915712	4		
111145210909704195	2a		
111148820208959488	4		
111149036530171904	4		
111149115601203200	2a		
111152639969996800	2a		
111162962714169345	0		
111164739320676352	4		
111165196709531649	2b		
111166924523708416	4		
111167205374304257	4		
111169000699994113	4		
111172518819278848	4		
111177154863173633	4		
111180129341931520	4		
111181677824446464	0		
111190044538183680	4		
111193450233344000	4		
111196265882206208	4		
111207669997633536	4		
111227630950428672	4		
111232944886128640	4		
111236294532808704	4		
111236597189578752	4		
111253852929523713	4		
111256917095100416	4		
111257914823557120	2a		
111258125067231232	4		
111260611463229445	4		
111262614163689472	2b		
111267734129623041	4		
111275493877223424	2a		
111284113943699457	4		
111371348860862464	2a		
111373290257387520	4		
111377748831907842	4		
111385900751126528	2a		
111398895870943232	4		
111402068241170433	2b		
111403528295170049	4		
111404118727327744	2b		
111404880979169280	4		
111406086657015808	2a		
111411380036448256	4		
111413335563579392	4		
111418622466990080	2a		
111424703289237504	2a		
111426224877875200	4		
111426630873919488	4		
111429993212542976	4		
111436355246112769	2b		
111436483658911744	2b		
111438386270703616	4		
111439510600036352	0		
111444363019694082	2b		
111450326837641216	2b		
111451306694148096	2b		
111455100647653376	2a		
111457691171434497	0		
111459334222909440	2a		
111463498151763968	0		
111466971811426305	2a		
111467401870196736	2b		
111476594220089344	4		
111477370757726208	4		
111479434053304320	4		
111485954728009728	4		
111488249293316098	2a		
111488402632867840	2b		
111498972874543104	2b		
111506043439296512	2a		
111506884237860864	4		
111508353624178688	4		
111508455726129152	4		
111512640383238144	4		
111515951182262272	4		
111516848327098369	2a		
111519800844488704	2a		
111523444578983936	2a		
111524310266548224	4		
111540705842827264	2a		
111548362528006144	4		
111564912379166720	2b		
111579923025633281	2a		
111589622307491840	2a		
111601084245610496	4		
111605418245107713	4		
111611955910942720	4		
111613378279124993	2a		
111619744737673216	2a		
111622561166659584	4		
111646966408159233	2a		
111661719381749760	2a		
111677028473905152	2a		
111681922106789888	2a		
111688795119816704	4		
111689589541974016	2a		
111692338090360833	4		
111700312087203840	4		
111708716499345408	4		
111711040869380096	4		
111721107702284288	2a		
111738230612828160	4		
111743571958312960	2a		
111748881657757696	4		
111765745234477057	4		
111765944539422720	4		
111771886312112128	4		
111773880934338560	4		
111776608800604160	4		
111784440899960832	4		
111797190405521408	2a		
111797417854238720	2b		
111798480011411456	2a		
111802692069888000	4		
111805198007156736	4		
111805436197474304	4		
111806024826101760	2a		
111806399763324929	4		
111806833823465472	2a		
111806919500505088	4		
111808537893666817	4		
111808921429213184	4		
111809041210150912	4		
111810128801562624	4		
111810868198649856	4		
111814827709710336	4		
111817658709704704	0		
111818795072495617	4		
111818867566850049	4		
111831173394743296	4		
111838938624311296	2a		
111840076820004865	2a		
111842852174168066	2a		
111843008483299328	2a		
111843248342958080	2b		
111847112441999364	2a		
111851158175367168	2a		
111857189601296384	2a		
111861744229564417	2a		
111870867037884416	4		
111874788598878208	2b		
111881510373703680	4		
111883366634242048	4		
111883525157945345	4		
111895877668446208	4		
111900087499751425	4		
111900160606486528	4		
111904123833692161	4		
111912496897593345	2a		
111929057746227201	4		
111937424883580928	2a		
111945549556621313	2a		
111961704295964672	2a		
111969724379824128	4		
111977773416988672	2a		
111985891450425344	2a		
111986985593356288	0		
111990721648668672	0		
111994231941365761	2a		
112065901641207809	2a		
112082513677127680	2a		
112106783539077121	2a		
112112912650346496	2a		
112122415873671168	0		
112129133676462080	2a		
112131473619943424	2b		
112147738904379392	2a		
112155913862922240	2a		
112156397461979136	4		
112157262319067136	4		
112158371519537153	4		
112159785255845888	4		
112164174725005312	2a		
112165241961459713	2b		
112168600139341824	2a		
112169430326312960	4		
112169698707243008	4		
112172240145092609	4		
112172443757588482	2a		
112173176334716928	4		
112176383081447425	2a		
112180771086811136	4		
112181143142535169	4		
112182951386677249	2a		
112186023315914754	4		
112186025140436992	4		
112187280780836864	4		
112187619294707713	2b		
112188333693739009	4		
112188997899534336	2a		
112189702848782336	2a		
112189821165899776	2a		
112194451283259392	4		
112194476226785280	4		
112198486904143872	2a		
112198607792390144	4		
112203633717821441	4		
112204083754049536	2a		
112205366812618752	2a		
112206111611949056	0		
112207718051352577	4		
112213371796987905	4		
112214230060630016	4		
112214744563322880	4		
112215822486867968	4		
112216275220054017	4		
112216323848810497	4		
112217305739575296	4		
112220473978388481	2a		
112221497002700800	2a		
112223982077480961	4		
112226660090265600	2b		
112227380097064960	4		
112228148103491584	2b		
112231687810854913	2b		
112232436322156544	2a		
112233524492369920	2a		
112237463740755968	0		
112239396622835712	4		
112243479089909760	4		
112245730382581760	4		
112249378378481664	4		
112254206655737856	4		
112254326860283905	4		
112254687603990528	2a		
112262589714673664	4		
112265930750439424	2a		
112278737789263872	2a		
112298251692154880	2b		
112300436307976192	0		
112304251887288320	2a		
112325724093952000	0		
112327319288422400	4		
112332142150823937	0		
112333895869005824	2a		
112335392321175552	0		
112347086950895616	4		
112348217408102400	0		
112348285620076545	4		
112359585108602881	0		
112367925998002176	0		
112476742224068609	2a		
112485042894282752	2a		
112510939680608256	2a		
112519513349685248	2a		
112530040079646721	4		
112539160409149440	4		
112564321967550464	4		
112614221220560896	2a		
112622629269155841	2a		
112630908158357504	2a		
112639676061466624	0		
112664873464373248	2a		
112700326943010816	0		
112748277836951552	4		
112752226186969089	4		
112798706906054656	0		
112849976673058816	2a		
112867529730441216	2a		
112875905835208704	2a		
112901031888822272	2a		
112922758740062210	4		
112935249800986624	2a		
112960283089182720	4		
112961110566633472	4		
112966795056517120	4		
112984314907598848	2a		
112994282801086464	2a		
113017006323806208	4		
113033477896675328	2a		
113034065589977089	2a		
113045106700976128	0		
113053513851994113	2b		
113054850379546625	0		
113071316998950913	2a		
113079856174080000	2a		
113094002525474819	0		
113097031664406528	2b		
113123269397323778	2a		
113168980973338625	0		
113172515903385600	4		
113177925196578816	4		
113178541453094912	4		
113179880786640896	4		
113191966686183425	4		
113195698786271233	4		
113197186975674368	4		
113200655451164672	4		
113204263752175616	4		
113205751048179712	4		
113209553386090496	4		
113224004613062656	2b		
113224821835431936	2a		
113229992506302464	2a		
113241054110695424	4		
113241270582902784	4		
113247148979662848	2b		
113247345147265025	2a		
113251455531622401	4		
113253534690054144	2a		
113254641587855360	4		
113255689723461632	2a		
113257524911804417	2a		
113258806670135297	4		
113264190327762944	2a		
113265573659541504	0		
113274054806474752	2a		
113279502045548544	2a		
113282222508883969	4		
113290328588550144	4		
113295001252921344	4		
113295863874469888	4		
113298563781496832	2b		
113318469142986752	4		
113324164131196928	4		
113324197178118144	4		
113328635057942528	2a		
113341358139379713	2a		
113357808656842752	2a		
113365781806452736	2a		
113374100872896512	2a		
113374154362859520	2b		
113406131002556416	2a		
113418787885293570	0		
113426317160099840	2a		
113426653266456576	0		
113430395256709121	4		
113438387045810176	2a		
113468500625985536	2a		
113470337013915648	0		
